PUBMEDID,FIRST AUTHOR,CATEGORY,COUNTRY OF ORIGIN,COUNTRY OF RECRUITMENT
20383147,Radstake TR,European,NR,"U.S., Netherlands, Germany, Spain"
20383147,Radstake TR,European,NR,"Sweden, U.S., Italy, Netherlands, Belgium, Germany, U.K., Spain, Norway"
20383145,Chambers JC,European,NR,NA
20383145,Chambers JC,European,NR,"Finland, Italy, U.K., Switzerland"
20383146,Kottgen A,European,NR,"Sweden, U.S., Italy, Netherlands, Germany, U.K., Austria"
20383146,NA,NA,NA,"U.S., Germany, Switzerland"
20372150,Freathy RM,European,NR,"Finland, Netherlands, U.K."
20372150,Freathy RM,European,NR,"Finland, U.S., Australia, Netherlands, Greece, Germany, U.K."
20372150,NA,NA,NA,"Netherlands, Philippines"
20372150,Freathy RM,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,Netherlands
20370913,Ma L,NR,NR,NR
20370913,Ma L,European,NR,NR
20364137,Yasuno K,European,NR,NA
20364137,Yasuno K,East Asian,NR,Japan
20363506,Meguro A,East Asian,NR,NA
20397748,Liu JZ,European,NR,Australia
20360315,Uher R,European,NR,NR
20397748,Liu JZ,European,NR,Australia
20351715,Liu Y,NR,NR,Netherlands
20351715,Liu Y,"NR, European",NR,"Republic of Ireland, U.S., U.K."
20351715,Liu Y,NR,NA,Netherlands
20351715,NA,"European, NR",NR,"U.S., U.K."
20350937,NA,European,NR,Belarus
20350937,NA,NR,NR,NR
20348956,Kiemeney LA,European,NR,"Iceland, Netherlands"
20348956,Kiemeney LA,European,NR,"Sweden, Italy, Netherlands, Romania, Belgium, Germany, U.K., Spain, Hungary, Slovakia"
20360844,Arking DE,European,NR,NR
20360844,NA,"European, African unspecified",NR,U.S.
20308991,Kim S,European,NR,NR
20332263,Azzato EM,NR,NR,NR
20332263,Azzato EM,European,NR,U.K.
20339536,Barber MJ,European,NR,U.S.
20306291,Davis OS,European,NR,U.K.
20306291,Davis OS,European,NR,U.K.
20304703,Li Y,European,NR,U.S.
20304703,Li Y,Other,NR,U.S.
20304703,NA,European,NR,U.S.
20304703,Li Y,Other,NR,U.S.
20303064,Houlihan LM,European,NR,U.K.
20305777,Nakajima M,East Asian,NR,Japan
20305777,Nakajima M,European,NR,NA
20305777,Nakajima M,East Asian,NR,NA
20303062,Medland SE,European,NR,"Australia, U.K."
20303062,Medland SE,European,NR,NA
20304771,Newman AB,European,NR,Netherlands
20304771,Newman AB,European,NR,"Netherlands, Denmark"
20237162,Bozaoglu K,Hispanic or Latin American,NR,U.S.
20231535,Smith NL,European,NR,U.S.
20231535,Smith NL,European,NR,U.S.
20231535,Smith NL,European,NR,U.S.
20231535,Smith NL,European,NR,Sweden
20231535,Smith NL,European,NR,U.S.
20231535,Smith NL,European,NR,Sweden
20228798,Franke A,European,NR,Germany
20228798,Franke A,European,NR,"Greece, Belgium, Germany, U.K., Lithuania, Norway"
20228799,McGovern DP,NA,NR,"Sweden, U.S., Canada"
20228799,McGovern DP,NA,NR,"Italy, Netherlands"
20222955,Pattaro C,European,NR,"Sweden, Italy, Netherlands, U.K., Croatia"
20222955,Pattaro C,European,NR,"Germany, Croatia"
20212171,Buil A,European,NR,Spain
20208534,Rothenberg ME,European,NR,NR
20208534,Rothenberg ME,European,NR,NR
20202923,Bierut LJ,European,NR,NA
20202923,Bierut LJ,African American or Afro-Caribbean,NR,U.S.
20202923,NA,European,NR,Germany
20195266,Adkins DE,European,NR,U.S.
20195266,NA,African American or Afro-Caribbean,NR,U.S.
20195266,Adkins DE,Other,NR,U.S.
20197096,NA,European,NR,U.S.
20235792,NA,European,NR,U.K.
20197096,NA,European,NR,U.S.
20201924,Edenberg HJ,European,NR,U.S.
20201924,Edenberg HJ,African American or Afro-Caribbean,NR,U.S.
20487506,Joubert BR,Sub-Saharan African,NA,Malawi
20190752,Dubois PC,NA,NR,NA
20190752,Dubois PC,European,NR,"Finland, U.S., Poland, Italy, Spain, Hungary, Republic of Ireland"
20189936,Okada Y,East Asian,NR,Japan
20195514,Pillas D,European,NR,NA
20195514,Pillas D,European,NR,"Finland, U.K."
20189245,Han S,East Asian,NR,Republic of Korea
20185149,Athanasiu L,European,NR,Norway
20185149,Athanasiu L,European,NR,"Finland, Iceland, Italy, Germany, U.K."
20147318,Qi L,European,NA,U.S.
20147318,Qi L,European,NR,U.S.
20167575,Sun Q,European,NA,U.S.
20167575,Sun Q,European,NR,Cyprus
20173748,Cho MH,European,NR,Norway
20173748,NA,European,NR,NA
20173748,Cho MH,NR,NR,NR
20173735,Fellay J,European,NR,U.S.
20173735,Fellay J,Sub-Saharan African,NR,U.S.
20173735,Fellay J,NR,NR,U.S.
20173747,Ellinor PT,European,NR,Germany
20173747,Ellinor PT,European,NA,Germany
20174558,Tsai FJ,East Asian,NR,NA
20174558,Tsai FJ,East Asian,NR,China
20172861,Okada Y,East Asian,NR,NR
20172861,Okada Y,East Asian,NR,NR
20167578,Barbalic M,European,NR,NA
20171287,Stein JL,NA,NR,NA
20164292,Koller DL,NA,NR,NR
20164292,Koller DL,European,NR,NR
20064070,Herbeck JT,European,NR,NA
20064070,Herbeck JT,European,NR,U.S.
20154673,Van Deerlin VM,European,NA,"Finland, Sweden, U.S., Australia, Netherlands, Canada, Belgium, Germany, U.K., Spain, France"
20154673,Van Deerlin VM,NA,NA,NA
20154341,Lange LA,NR,NR,Philippines
20154341,Lange LA,NR,NR,Philippines
20159113,Jakkula E,European,NR,Finland
20159113,Jakkula E,European,NA,"Finland, Netherlands, U.K., Switzerland, Norway, Denmark"
20159113,Jakkula E,NR,NR,U.S.
20169177,Yang W,East Asian,NA,China
20169177,Yang W,East Asian,NR,"China, Thailand"
20169177,Yang W,South East Asian,NR,Thailand
20150558,He M,NA,NR,NR
20150558,He M,European,NR,NR
20152958,Xing C,African American or Afro-Caribbean,NR,NR
20152958,Xing C,European,NR,NR
20152958,Xing C,European,NR,NR
20152958,Xing C,African American or Afro-Caribbean,NR,NR
20139977,Codd V,European,NR,U.K.
20139977,Codd V,European,NR,"Netherlands, U.K."
20139978,Kamatani Y,East Asian,NR,NR
20139978,Kamatani Y,East Asian,NA,NR
20139978,Kamatani Y,East Asian,NR,NR
20139978,Kamatani Y,East Asian,NR,NR
20139978,Kamatani Y,East Asian,NR,NR
20139978,Kamatani Y,East Asian,NR,NR
20139978,Kamatani Y,East Asian,NR,NR
20139978,Kamatani Y,East Asian,NR,NR
20139978,Kamatani Y,East Asian,NR,NR
20125193,Cirulli ET,European,NR,U.S.
20125193,Cirulli ET,East Asian,NR,U.S.
20125193,Cirulli ET,NA,NR,U.S.
20125193,Cirulli ET,South Asian,NR,U.S.
20125088,Shi J,European,NR,U.S.
20159242,Li X,European,NR,NR
20117844,Brynedal B,NA,NR,"Sweden, Italy, France"
20117844,Brynedal B,European,NR,"Sweden, France"
20200953,Karasik D,NR,NA,NR
20101243,Petersen GM,European,NR,"Finland, U.S., Canada"
20101243,NA,Other,NR,"U.S., Canada"
20101243,Petersen GM,East Asian,NA,China
20100581,Shen L,NA,NR,NA
20096396,Kung AW,East Asian,NR,NR
20096396,Kung AW,European,NR,U.K.
20096396,Kung AW,East Asian,NR,China
20081858,Dupuis J,European,NR,"Canada, U.S., Australia, Germany, Netherlands, Switzerland, Finland, Iceland, Sweden, U.K., Croatia, Italy"
20081858,Dupuis J,European,NR,"U.S., Australia, Germany, Netherlands, Denmark, Finland, Iceland, Sweden, Greece, Spain"
20081858,Dupuis J,European,NR,"Canada, U.S., Australia, Germany, Netherlands, Switzerland, Finland, Iceland, Sweden, U.K., Croatia, Italy"
20081858,Dupuis J,European,NR,"U.S., Australia, Germany, Netherlands, Denmark, Finland, Iceland, Sweden, Greece, Spain"
20081858,Dupuis J,European,NR,"Canada, U.S., Australia, Germany, Netherlands, Switzerland, Finland, Iceland, Sweden, U.K., Croatia, Italy"
20081858,Dupuis J,European,NR,"U.S., Australia, Germany, Netherlands, Denmark, Finland, Iceland, Sweden, Greece, Spain"
20081858,Dupuis J,European,NR,"Finland, Sweden, U.S., Australia, Iceland, Netherlands, Greece, Germany, U.K., Spain, France, Denmark"
20081858,Dupuis J,European,NR,"Finland, Sweden, U.S., Australia, Iceland, Italy, Netherlands, Canada, Germany, U.K., Croatia, Switzerland"
20081857,Saxena R,NA,NR,"Finland, Sweden, U.S., Germany, U.K., Switzerland"
20081857,Saxena R,European,NR,"Finland, Sweden, U.S., Germany, U.K., France, Denmark"
20081856,McMahon FJ,European,NR,Germany
20081856,McMahon FJ,European,NR,"Canada, Germany, U.K., Switzerland"
20070850,Edwards TL,European,NR,NR
20068591,Van Laer L,European,Finland,Finland
20066004,Chung CM,East Asian,NR,China
20066004,Chung CM,NA,NR,China
20062062,NA,European,NR,NR
20062062,Reveille JD,European,NR,NR
20062060,Pfeufer A,European,NR,NR
20062063,Holm H,European,NR,Iceland
20062063,Holm H,European,NR,Iceland
20062061,Chambers JC,South Asian,NA,U.K.
20062061,Chambers JC,South Asian,NR,U.K.
20062061,Chambers JC,European,NR,NA
20072603,Guo Y,East Asian,NR,China
20072603,Guo Y,East Asian,NR,China
20066028,Igl W,European,NR,Sweden
20066028,Igl W,NA,NR,"Italy, Netherlands, U.K., Croatia"
20112360,NA,European,NR,NR
20112360,Kerkhof HJ,European,NR,"Iceland, Greece, U.K."
20112360,Kerkhof HJ,Other,NR,"U.S., Netherlands"
20112360,Kerkhof HJ,NR,NR,NR
20060832,Rauch A,European,NR,"Germany, Switzerland"
20215924,Liu X,European,NR,NR
20215924,Liu X,African American or Afro-Caribbean,NR,NR
20215924,Liu X,Other,NR,NA
20009918,NA,European,NA,NA
20044523,Debette S,African American or Afro-Caribbean,NR,U.S.
20044523,Debette S,European,NR,NA
20044523,Debette S,European,NR,NR
20045101,Ferreira MA,European,NR,NA
20045101,Ferreira MA,European,NR,"Australia, U.K."
20038948,Papassotiropoulos A,European,NR,Switzerland
20038948,Papassotiropoulos A,European,NR,"Germany, Switzerland"
20038947,Shyn SI,European,NR,Netherlands
20037589,Illig T,European,NR,Germany
20037589,NA,European,NR,"Germany, U.K."
20041166,Fellay J,European,NR,U.S.
20032318,Sleiman PM,European,NR,NR
20032318,Sleiman PM,African American or Afro-Caribbean,NR,NR
20032318,Sleiman PM,European,NR,"Germany, U.K., Denmark"
20023658,Mangold E,European,NR,Germany
20023658,Mangold E,NA,NR,"Bulgaria, Slovenia, Italy, Netherlands, U.K., Spain, Estonia, Hungary, Slovakia"
20018961,Zhang FR,East Asian,NR,China
20018961,Zhang FR,East Asian,NR,China
20018918,Solovieff N,African unspecified,NR,NR
20018918,Solovieff N,African unspecified,NR,NR
20018918,Solovieff N,NA,NA,Thailand
20018918,Solovieff N,East Asian,NA,"China, China, Hong Kong SAR"
20010834,Repapi E,European,"Finland, U.K.","Finland, Sweden, Germany, U.K., Croatia"
20010834,Repapi E,European,NR,"Finland, Australia, Germany, U.K."
20010835,Hancock DB,European,NR,NR
20010835,NA,European,NA,NR
20012890,Ronald A,NA,NR,U.K.
20012890,Ronald A,European,NR,U.K.
20175129,Zhao LJ,European,NR,U.S.
20175129,Zhao LJ,East Asian,NR,NA
20175129,Zhao LJ,European,NA,NA
19961619,Castro-Giner F,European,NR,"Germany, U.K., Spain"
19961619,Castro-Giner F,European,NR,"Germany, U.K., Spain"
19966805,Wallace C,European,NR,"U.S., U.K."
19966805,Wallace C,European,NA,NR
20011104,Richards JB,European,NR,"U.K., Switzerland"
20011104,Richards JB,European,NR,"U.S., Italy, U.K."
20018283,Heid IM,European,NR,"Italy, Netherlands"
20018283,Heid IM,European,NR,"Italy, U.K., Switzerland"
19954339,Yin CS,East Asian,NR,Republic of Korea
19950302,Zhou X,European,NR,U.S.
19950302,Zhou X,East Asian,NR,Republic of Korea
19944697,Karlsen TH,European,NA,Norway
19944697,Karlsen TH,NA,NR,"Sweden, Netherlands, Belgium, Germany, Norway"
19936222,Chasman DI,European,NA,NR
19936222,NA,European,NA,"Sweden, Italy, Germany, U.K."
19936222,Chasman DI,NR,NR,NR
20183929,Nuinoon M,South Asian,NR,NR
20183929,Nuinoon M,South Asian,NR,NR
19915575,Simon-Sanchez J,European,NR,"U.S., Germany"
19915575,Simon-Sanchez J,European,NR,"U.S., Germany, U.K."
19915574,Imielinski M,European,NR,"U.S., Italy, Canada, U.K."
19915574,Imielinski M,European,NR,NR
19915572,Barrett JC,European,NR,U.K.
19915572,Barrett JC,European,NR,U.K.
19915573,Asano K,East Asian,NR,Japan
19915573,Asano K,East Asian,NA,Japan
19915576,Satake W,East Asian,NR,Japan
19915576,Satake W,East Asian,NR,Japan
20039944,Docherty SJ,NA,NA,U.K.
20039944,Docherty SJ,European,NR,U.K.
19910028,Mathias RA,NA,NR,"U.S., Barbados"
19910028,Mathias RA,European,NR,U.K.
19910028,Mathias RA,African American or Afro-Caribbean,NR,U.S.
19902172,Palmer ND,Hispanic or Latin American,NA,U.S.
19902172,NA,Hispanic or Latin American,NR,U.S.
19901119,Trevino LR,European,NR,U.S.
19901119,NA,NA,NA,U.S.
19901119,Trevino LR,African American or Afro-Caribbean,NR,U.S.
19901119,Trevino LR,Other,NR,NA
19901119,Trevino LR,Asian unspecified,NR,U.S.
19893584,Kim JJ,East Asian,NR,Republic of Korea
19897590,Schaefer AS,European,NR,Germany
19897590,NA,European,NR,NA
19890347,Birlea SA,European,NR,Romania
19896111,Medland SE,European,NR,NR
19929986,Craig DW,European,NR,NR
19838195,Gateva V,NA,NR,"U.S., Sweden"
19838195,Gateva V,European,NR,NA
19880490,Tanaka T,European,NR,NA
19880490,NA,NR,NA,NR
19874204,Guo Y,European,NR,U.S.
19874204,NA,European,NR,NR
19875614,Paterson AD,European,NR,NR
19875614,NA,European,NR,NR
19875103,Aberg K,European,NR,U.S.
19875103,Aberg K,African American or Afro-Caribbean,NR,U.S.
19875103,Aberg K,Other,NR,U.S.
20029952,Sebastiani P,African American or Afro-Caribbean,NR,U.S.
20029952,Sebastiani P,NA,NR,U.S.
19851299,Johansson A,European,NR,"Sweden, Italy, Netherlands, U.K., Croatia"
19851299,Johansson A,European,NR,"Sweden, Italy, Netherlands, U.K., Croatia"
19853236,Ferreira MA,European,NR,NR
19853236,Ferreira MA,NR,NR,NR
19853236,Ferreira MA,European,NR,Australia
19850125,Kim HJ,NA,NR,Republic of Korea
19850125,Kim HJ,East Asian,NR,Republic of Korea
19846067,Garriock HA,NA,NA,U.S.
19846067,Garriock HA,African American or Afro-Caribbean,NR,U.S.
19846067,Garriock HA,Hispanic or Latin American,NR,U.S.
19838193,Han JW,East Asian,NR,NA
19838193,Han JW,East Asian,NA,China
19836008,Landi MT,European,NR,"U.S., Poland, Czech Republic, Iceland, Russian Federation, Romania, Canada, Germany, U.K., Estonia, Hungary, Slovakia, France, Norway"
19836008,NA,European,NR,"Finland, U.S., Italy"
19862010,Ganesh SK,European,NR,"U.S., Iceland, Italy, Netherlands"
19862010,NA,NA,NR,"Germany, U.K."
19820697,Soranzo N,European,NR,"Germany, U.K."
19820697,Soranzo N,European,NR,Germany
19820697,Soranzo N,European,NR,"Germany, U.K."
19820697,Soranzo N,NA,NR,Germany
19862010,Ganesh SK,European,NR,"U.S., Iceland, Italy, Netherlands"
19862010,Ganesh SK,European,NR,"Germany, U.K."
19862010,Ganesh SK,European,NR,"U.S., Iceland, Italy, Netherlands"
19862010,Ganesh SK,European,NR,"Germany, U.K."
19862010,NA,European,NR,"U.S., Iceland, Italy, Netherlands"
19862010,Ganesh SK,European,NR,"Germany, U.K."
19862010,NA,European,NR,"U.S., Iceland, Italy, Netherlands"
19862010,Ganesh SK,European,NR,"Germany, U.K."
19820698,NA,European,NR,"Finland, U.K."
19820698,Chambers JC,South Asian,India,U.K.
19820698,Chambers JC,European,NR,U.K.
19820698,Chambers JC,South Asian,India,NA
19820699,Benyamin B,European,NR,Australia
19820699,Benyamin B,European,NR,NR
19812673,Weiss LA,"African American or Afro-Caribbean, European, Hispanic or Latin American, Oceanian, Asian unspecified, Native American, Other",NR,NA
19812673,Weiss LA,"European, Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,NR
19812673,NA,NR,NR,NR
19801982,Rivadeneira F,European,NR,NA
19801982,Rivadeneira F,European,NR,"Netherlands, U.K."
19798445,Hicks AA,European,NA,"Sweden, Italy, U.K., Croatia"
19786962,Roeske D,European,NR,Germany
19786962,NA,European,NR,Germany
19779542,Nakanishi H,East Asian,NR,Japan
19779542,Nakanishi H,East Asian,NR,Japan
19772629,Latourelle JC,NA,NR,NR
19772629,Latourelle JC,NR,NR,NR
19772629,Latourelle JC,European,NA,Italy
19767753,Eeles RA,European,NR,U.K.
19767753,Eeles RA,"African American or Afro-Caribbean, European, Hispanic or Latin American, Oceanian, East Asian",NR,NR
19767754,Gudmundsson J,NA,NR,Iceland
19767754,Gudmundsson J,European,NR,"Finland, U.S., Iceland, Netherlands, Spain"
19754311,Le Clerc S,European,NR,France
19749757,Tanaka Y,East Asian,NR,Japan
19749757,Tanaka Y,NA,NR,Japan
19749758,Suppiah V,European,NR,Australia
19749758,Suppiah V,European,NR,"Australia, Italy, Germany, U.K."
20061627,Heinzen EL,European,NR,NR
19744961,Hazra A,European,NR,U.S.
19740415,Sha Q,European,NR,NR
19734901,van Es MA,European,NR,"U.S., Poland, Netherlands, Germany, U.K., France"
19734901,van Es MA,European,NA,"Sweden, U.S., Netherlands, Belgium"
19734903,Lambert JC,European,NA,France
19734903,Lambert JC,European,NR,"Finland, Italy, Belgium, Spain"
19734900,Rung J,European,NR,France
19734900,Rung J,European,NR,"France, Denmark"
19734902,Harold D,European,NR,"U.S., U.K."
19734902,Harold D,European,NR,"Greece, Belgium, Germany"
19734545,Need AC,European,NR,"U.S., U.K."
19734545,Need AC,East Asian,NR,"U.S., U.K."
19734545,Need AC,South Asian,NR,"U.S., U.K."
19734545,Need AC,NR,NR,NA
19729612,NA,European,NR,NR
19729612,NA,European,NR,NR
19729412,Tonjes A,NA,NR,Germany
19729412,Tonjes A,European,NR,Germany
19727025,De Moor MH,European,NR,"U.S., Netherlands"
19736353,Ising M,European,NR,Germany
19736353,Ising M,European,NR,NA
19723657,Spain SL,European,NA,U.K.
19723657,NA,European,NR,U.K.
19721433,NA,European,NR,U.S.
19721433,McClay JL,NA,NR,U.S.
19724244,Laje G,"European, Hispanic or Latin American",NR,U.S.
19724244,Laje G,"European, Hispanic or Latin American",NR,U.S.
19714205,Hancock DB,Hispanic or Latin American,NR,Mexico
19714205,Hancock DB,Hispanic or Latin American,NR,"U.S., Mexico"
19714249,Liu YZ,European,NR,U.S.
19714249,Liu YZ,European,NR,NR
19706858,Shuldiner AR,European,NR,NR
19706858,Shuldiner AR,European,NA,NR
19706858,Shuldiner AR,African American or Afro-Caribbean,NR,NR
19706858,NA,Other,NR,NR
19698717,Cui R,East Asian,NR,Japan
19698717,Cui R,East Asian,NR,NA
19684573,Ge D,European,NR,NA
19684573,Ge D,African American or Afro-Caribbean,NA,NR
19684573,Ge D,Hispanic or Latin American,NR,NR
19684603,Trevino LR,European,NR,U.S.
19684604,Papaemmanuil E,European,NR,U.K.
19680635,Alkelai A,European,NR,U.S.
19680635,Alkelai A,African American or Afro-Caribbean,NR,U.S.
19680635,Alkelai A,Other,NR,U.S.
19668339,Potkin SG,European,NR,"U.S., Canada"
19668339,Potkin SG,African American or Afro-Caribbean,NR,"U.S., Canada"
19668339,Potkin SG,Asian unspecified,NR,NA
19668339,Potkin SG,Other,NR,"U.S., Canada"
19664746,Tse KP,East Asian,NR,China
19664746,Tse KP,East Asian,NR,NA
